,year_report,month_report,date_report,m_,date_forecast,bank,value
5120,2017,12,2017-12-31,9,2018-09-30,australia dept of industry,1258.35812422995
5121,2017,12,2017-12-31,9,2018-09-30,capital economics,1215.0
5122,2017,12,2017-12-31,9,2018-09-30,ihs markit,1186.46932728909
5123,2017,12,2017-12-31,9,2018-09-30,societe generale,1200.0
5124,2017,12,2017-12-31,12,2018-12-31,consensus mean,1278.1783873977968
5125,2017,12,2017-12-31,12,2018-12-31,high,1450.0
5126,2017,12,2017-12-31,12,2018-12-31,low,1175.0
5127,2017,12,2017-12-31,12,2018-12-31,ing bank,1450.0
5128,2017,12,2017-12-31,12,2018-12-31,credit suisse,1375.0
5129,2017,12,2017-12-31,12,2018-12-31,macquarie,1375.0
5130,2017,12,2017-12-31,12,2018-12-31,boa merrill lynch,1350.0
5131,2017,12,2017-12-31,12,2018-12-31,bnp paribas,1325.0
5132,2017,12,2017-12-31,12,2018-12-31,td economics,1325.0
5133,2017,12,2017-12-31,12,2018-12-31,investec,1310.0
5134,2017,12,2017-12-31,12,2018-12-31,moodys analytics,1304.0
5135,2017,12,2017-12-31,12,2018-12-31,cpm group,1303.0
5136,2017,12,2017-12-31,12,2018-12-31,bmo,1300.0
5137,2017,12,2017-12-31,12,2018-12-31,standard chartered,1300.0
5138,2017,12,2017-12-31,12,2018-12-31,rbc capital markets,1281.0
5139,2017,12,2017-12-31,12,2018-12-31,econ intelligence unit,1280.0
5140,2017,12,2017-12-31,12,2018-12-31,ubs,1280.0
5141,2017,12,2017-12-31,12,2018-12-31,oxford economics,1272.0
5142,2017,12,2017-12-31,12,2018-12-31,euromonitor international,1257.20549127331
5143,2017,12,2017-12-31,12,2018-12-31,abn amro,1250.0
5144,2017,12,2017-12-31,12,2018-12-31,cibc,1250.0
5145,2017,12,2017-12-31,12,2018-12-31,commonwealth bank,1250.0
5146,2017,12,2017-12-31,12,2018-12-31,liberum capital,1250.0
5147,2017,12,2017-12-31,12,2018-12-31,morgan stanley,1250.0
5148,2017,12,2017-12-31,12,2018-12-31,scotiabank,1250.0
5149,2017,12,2017-12-31,12,2018-12-31,pezco economics,1239.63358343146
5150,2017,12,2017-12-31,12,2018-12-31,china intl capital corp,1230.0
5151,2017,12,2017-12-31,12,2018-12-31,deutsche bank,1230.0
5152,2017,12,2017-12-31,12,2018-12-31,australia dept of industry,1223.17929878766
5153,2017,12,2017-12-31,12,2018-12-31,capital economics,1205.0
5154,2017,12,2017-12-31,12,2018-12-31,ihs markit,1177.15486104368
5155,2017,12,2017-12-31,12,2018-12-31,societe generale,1175.0
5156,2017,12,2017-12-31,15,2019-03-31,consensus mean,1283.824475243955
5157,2017,12,2017-12-31,15,2019-03-31,high,1400.0
5158,2017,12,2017-12-31,15,2019-03-31,low,1178.12561463581
5159,2017,12,2017-12-31,15,2019-03-31,ing bank,1400.0
5160,2017,12,2017-12-31,15,2019-03-31,credit suisse,1350.0
5161,2017,12,2017-12-31,15,2019-03-31,macquarie,1375.0
5162,2017,12,2017-12-31,15,2019-03-31,boa merrill lynch,1300.0
5163,2017,12,2017-12-31,15,2019-03-31,td economics,1325.0
5164,2017,12,2017-12-31,15,2019-03-31,investec,1320.0
5165,2017,12,2017-12-31,15,2019-03-31,moodys analytics,1359.0
5166,2017,12,2017-12-31,15,2019-03-31,cpm group,1355.0
5167,2017,12,2017-12-31,15,2019-03-31,bmo,1250.0
5168,2017,12,2017-12-31,15,2019-03-31,standard chartered,1320.0
5169,2017,12,2017-12-31,15,2019-03-31,rbc capital markets,1300.0
5170,2017,12,2017-12-31,15,2019-03-31,econ intelligence unit,1280.0
5171,2017,12,2017-12-31,15,2019-03-31,ubs,1310.0
5172,2017,12,2017-12-31,15,2019-03-31,oxford economics,1273.0
5173,2017,12,2017-12-31,15,2019-03-31,euromonitor international,1251.2592604133
5174,2017,12,2017-12-31,15,2019-03-31,abn amro,1275.0
5175,2017,12,2017-12-31,15,2019-03-31,cibc,1225.0
5176,2017,12,2017-12-31,15,2019-03-31,commonwealth bank,1250.0
5177,2017,12,2017-12-31,15,2019-03-31,liberum capital,1250.0
5178,2017,12,2017-12-31,15,2019-03-31,morgan stanley,1260.0
5179,2017,12,2017-12-31,15,2019-03-31,scotiabank,1300.0
5180,2017,12,2017-12-31,15,2019-03-31,pezco economics,1249.26685229779
5181,2017,12,2017-12-31,15,2019-03-31,deutsche bank,1266.29524862509
5182,2017,12,2017-12-31,15,2019-03-31,australia dept of industry,1216.31385561479
5183,2017,12,2017-12-31,15,2019-03-31,capital economics,1225.0
5184,2017,12,2017-12-31,15,2019-03-31,ihs markit,1178.12561463581
5185,2017,12,2017-12-31,15,2019-03-31,societe generale,1200.0
5186,2017,12,2017-12-31,18,2019-06-30,consensus mean,1286.3146633583344
5187,2017,12,2017-12-31,18,2019-06-30,high,1408.0
5188,2017,12,2017-12-31,18,2019-06-30,low,1164.6195044145
5189,2017,12,2017-12-31,18,2019-06-30,ing bank,1400.0
5190,2017,12,2017-12-31,18,2019-06-30,credit suisse,1350.0
5191,2017,12,2017-12-31,18,2019-06-30,macquarie,1350.0
5192,2017,12,2017-12-31,18,2019-06-30,td economics,1325.0
5193,2017,12,2017-12-31,18,2019-06-30,investec,1320.0
5194,2017,12,2017-12-31,18,2019-06-30,moodys analytics,1408.0
5195,2017,12,2017-12-31,18,2019-06-30,cpm group,1382.0
5196,2017,12,2017-12-31,18,2019-06-30,bmo,1250.0
5197,2017,12,2017-12-31,18,2019-06-30,standard chartered,1320.0
5198,2017,12,2017-12-31,18,2019-06-30,rbc capital markets,1300.0
5199,2017,12,2017-12-31,18,2019-06-30,econ intelligence unit,1260.0
5200,2017,12,2017-12-31,18,2019-06-30,ubs,1310.0
5201,2017,12,2017-12-31,18,2019-06-30,oxford economics,1274.0
5202,2017,12,2017-12-31,18,2019-06-30,euromonitor international,1247.87297119126
5203,2017,12,2017-12-31,18,2019-06-30,abn amro,1313.0
5204,2017,12,2017-12-31,18,2019-06-30,cibc,1225.0
5205,2017,12,2017-12-31,18,2019-06-30,commonwealth bank,1250.0
5206,2017,12,2017-12-31,18,2019-06-30,liberum capital,1250.0
5207,2017,12,2017-12-31,18,2019-06-30,morgan stanley,1260.0
5208,2017,12,2017-12-31,18,2019-06-30,scotiabank,1300.0
5209,2017,12,2017-12-31,18,2019-06-30,pezco economics,1257.04156691763
5210,2017,12,2017-12-31,18,2019-06-30,deutsche bank,1266.29524862509
5211,2017,12,2017-12-31,18,2019-06-30,australia dept of industry,1196.35195616822
5212,2017,12,2017-12-31,18,2019-06-30,capital economics,1265.0
5213,2017,12,2017-12-31,18,2019-06-30,ihs markit,1164.6195044145
5214,2017,12,2017-12-31,18,2019-06-30,societe generale,1200.0
5215,2017,12,2017-12-31,21,2019-09-30,consensus mean,1293.963100326485
5216,2017,12,2017-12-31,21,2019-09-30,high,1450.0
5217,2017,12,2017-12-31,21,2019-09-30,low,1156.27308614701
5218,2017,12,2017-12-31,21,2019-09-30,ing bank,1450.0
5219,2017,12,2017-12-31,21,2019-09-30,credit suisse,1350.0
5220,2017,12,2017-12-31,21,2019-09-30,macquarie,1375.0
5221,2017,12,2017-12-31,21,2019-09-30,td economics,1375.0
5222,2017,12,2017-12-31,21,2019-09-30,investec,1325.0
5223,2017,12,2017-12-31,21,2019-09-30,moodys analytics,1438.0
5224,2017,12,2017-12-31,21,2019-09-30,cpm group,1375.0
5225,2017,12,2017-12-31,21,2019-09-30,bmo,1250.0
5226,2017,12,2017-12-31,21,2019-09-30,standard chartered,1320.0
5227,2017,12,2017-12-31,21,2019-09-30,rbc capital markets,1300.0
5228,2017,12,2017-12-31,21,2019-09-30,econ intelligence unit,1240.0
5229,2017,12,2017-12-31,21,2019-09-30,ubs,1310.0
5230,2017,12,2017-12-31,21,2019-09-30,oxford economics,1275.0
5231,2017,12,2017-12-31,21,2019-09-30,euromonitor international,1245.6760701316
5232,2017,12,2017-12-31,21,2019-09-30,abn amro,1338.0
5233,2017,12,2017-12-31,21,2019-09-30,cibc,1225.0
5234,2017,12,2017-12-31,21,2019-09-30,commonwealth bank,1253.0452740026
5235,2017,12,2017-12-31,21,2019-09-30,liberum capital,1250.0
5236,2017,12,2017-12-31,21,2019-09-30,morgan stanley,1260.0
5237,2017,12,2017-12-31,21,2019-09-30,scotiabank,1300.0
5238,2017,12,2017-12-31,21,2019-09-30,pezco economics,1265.30530643448
5239,2017,12,2017-12-31,21,2019-09-30,deutsche bank,1266.29524862509
5240,2017,12,2017-12-31,21,2019-09-30,australia dept of industry,1205.44562314782
5241,2017,12,2017-12-31,21,2019-09-30,capital economics,1295.0
5242,2017,12,2017-12-31,21,2019-09-30,ihs markit,1156.27308614701
5243,2017,12,2017-12-31,21,2019-09-30,societe generale,1200.0
5244,2017,12,2017-12-31,24,2019-12-31,consensus mean,1298.3010796569
5245,2017,12,2017-12-31,24,2019-12-31,high,1500.0
5246,2017,12,2017-12-31,24,2019-12-31,low,1156.98179480268
5247,2017,12,2017-12-31,24,2019-12-31,ing bank,1500.0
5248,2017,12,2017-12-31,24,2019-12-31,credit suisse,1350.0
5249,2017,12,2017-12-31,24,2019-12-31,macquarie,1400.0
5250,2017,12,2017-12-31,24,2019-12-31,td economics,1375.0
5251,2017,12,2017-12-31,24,2019-12-31,investec,1335.0
5252,2017,12,2017-12-31,24,2019-12-31,moodys analytics,1453.0
5253,2017,12,2017-12-31,24,2019-12-31,bmo,1250.0
5254,2017,12,2017-12-31,24,2019-12-31,standard chartered,1320.0
5255,2017,12,2017-12-31,24,2019-12-31,rbc capital markets,1300.0
5256,2017,12,2017-12-31,24,2019-12-31,econ intelligence unit,1220.0
5257,2017,12,2017-12-31,24,2019-12-31,ubs,1310.0
5258,2017,12,2017-12-31,24,2019-12-31,oxford economics,1277.0
5259,2017,12,2017-12-31,24,2019-12-31,euromonitor international,1244.95657592584
5260,2017,12,2017-12-31,24,2019-12-31,abn amro,1375.0
5261,2017,12,2017-12-31,24,2019-12-31,cibc,1225.0
5262,2017,12,2017-12-31,24,2019-12-31,commonwealth bank,1260.03495164442
5263,2017,12,2017-12-31,24,2019-12-31,liberum capital,1250.0
5264,2017,12,2017-12-31,24,2019-12-31,morgan stanley,1280.0
5265,2017,12,2017-12-31,24,2019-12-31,scotiabank,1300.0
5266,2017,12,2017-12-31,24,2019-12-31,pezco economics,1276.2861422136
5267,2017,12,2017-12-31,24,2019-12-31,deutsche bank,1266.29524862509
5268,2017,12,2017-12-31,24,2019-12-31,australia dept of industry,1202.97227821087
5269,2017,12,2017-12-31,24,2019-12-31,capital economics,1330.0
5270,2017,12,2017-12-31,24,2019-12-31,ihs markit,1156.98179480268
5271,2017,12,2017-12-31,24,2019-12-31,societe generale,1200.0
5272,2018,1,2018-01-31,2,2018-03-31,consensus mean,1284.2657217755411
5273,2018,1,2018-01-31,2,2018-03-31,high,1375.0
5274,2018,1,2018-01-31,2,2018-03-31,low,1215.0
5275,2018,1,2018-01-31,2,2018-03-31,ing bank,1350.0
5276,2018,1,2018-01-31,2,2018-03-31,bank of china international,1325.0
5277,2018,1,2018-01-31,2,2018-03-31,credit suisse,1375.0
5278,2018,1,2018-01-31,2,2018-03-31,macquarie,1300.0
5279,2018,1,2018-01-31,2,2018-03-31,standard chartered,1300.0
5280,2018,1,2018-01-31,2,2018-03-31,boa merrill lynch,1280.0
5281,2018,1,2018-01-31,2,2018-03-31,icbc standard bank,1275.0
5282,2018,1,2018-01-31,2,2018-03-31,investec,1315.0
5283,2018,1,2018-01-31,2,2018-03-31,bnp paribas,1215.0
5284,2018,1,2018-01-31,2,2018-03-31,td economics,1300.0
5285,2018,1,2018-01-31,2,2018-03-31,oxford economics,1300.0
5286,2018,1,2018-01-31,2,2018-03-31,moodys analytics,1251.0
5287,2018,1,2018-01-31,2,2018-03-31,cpm group,1299.0
5288,2018,1,2018-01-31,2,2018-03-31,rbc capital markets,1315.0
5289,2018,1,2018-01-31,2,2018-03-31,econ intelligence unit,1280.0
5290,2018,1,2018-01-31,2,2018-03-31,ubs,1295.0
5291,2018,1,2018-01-31,2,2018-03-31,bmo,1260.0
5292,2018,1,2018-01-31,2,2018-03-31,pezco economics,1273.07
5293,2018,1,2018-01-31,2,2018-03-31,commonwealth bank,1300.0
5294,2018,1,2018-01-31,2,2018-03-31,euromonitor international,1268.387286
5295,2018,1,2018-01-31,2,2018-03-31,deutsche bank,1310.0
5296,2018,1,2018-01-31,2,2018-03-31,abn amro,1288.0
5297,2018,1,2018-01-31,2,2018-03-31,cibc,1250.0
5298,2018,1,2018-01-31,2,2018-03-31,citigroup,1300.0
5299,2018,1,2018-01-31,2,2018-03-31,liberum capital,1250.0
5300,2018,1,2018-01-31,2,2018-03-31,morgan stanley,1285.0
5301,2018,1,2018-01-31,2,2018-03-31,scotiabank,1250.0
5302,2018,1,2018-01-31,2,2018-03-31,banco de credito del peru,1250.0
5303,2018,1,2018-01-31,2,2018-03-31,china intl capital corp,1230.0
5304,2018,1,2018-01-31,2,2018-03-31,australia dept of industry,1253.31153259285
5305,2018,1,2018-01-31,2,2018-03-31,capital economics,1290.0
5306,2018,1,2018-01-31,2,2018-03-31,ihs markit,1298.0
5307,2018,1,2018-01-31,2,2018-03-31,societe generale,1250.0
5308,2018,1,2018-01-31,5,2018-06-30,consensus mean,1283.2088468723182
5309,2018,1,2018-01-31,5,2018-06-30,high,1375.0
5310,2018,1,2018-01-31,5,2018-06-30,low,1180.0
5311,2018,1,2018-01-31,5,2018-06-30,ing bank,1350.0
5312,2018,1,2018-01-31,5,2018-06-30,bank of china international,1350.0
5313,2018,1,2018-01-31,5,2018-06-30,credit suisse,1375.0
5314,2018,1,2018-01-31,5,2018-06-30,macquarie,1325.0001
5315,2018,1,2018-01-31,5,2018-06-30,standard chartered,1280.0
5316,2018,1,2018-01-31,5,2018-06-30,boa merrill lynch,1325.0
5317,2018,1,2018-01-31,5,2018-06-30,icbc standard bank,1300.0
5318,2018,1,2018-01-31,5,2018-06-30,investec,1315.0
5319,2018,1,2018-01-31,5,2018-06-30,bnp paribas,1300.0
5320,2018,1,2018-01-31,5,2018-06-30,td economics,1300.0
5321,2018,1,2018-01-31,5,2018-06-30,oxford economics,1310.0
5322,2018,1,2018-01-31,5,2018-06-30,moodys analytics,1228.0
5323,2018,1,2018-01-31,5,2018-06-30,cpm group,1293.0
5324,2018,1,2018-01-31,5,2018-06-30,rbc capital markets,1291.0
5325,2018,1,2018-01-31,5,2018-06-30,econ intelligence unit,1300.0
5326,2018,1,2018-01-31,5,2018-06-30,ubs,1265.0
5327,2018,1,2018-01-31,5,2018-06-30,bmo,1310.0
5328,2018,1,2018-01-31,5,2018-06-30,pezco economics,1270.98
5329,2018,1,2018-01-31,5,2018-06-30,commonwealth bank,1290.0
5330,2018,1,2018-01-31,5,2018-06-30,euromonitor international,1269.268885
5331,2018,1,2018-01-31,5,2018-06-30,deutsche bank,1280.0
5332,2018,1,2018-01-31,5,2018-06-30,abn amro,1263.0
5333,2018,1,2018-01-31,5,2018-06-30,cibc,1250.0
5334,2018,1,2018-01-31,5,2018-06-30,citigroup,1275.0
5335,2018,1,2018-01-31,5,2018-06-30,liberum capital,1250.0
5336,2018,1,2018-01-31,5,2018-06-30,morgan stanley,1280.0
5337,2018,1,2018-01-31,5,2018-06-30,scotiabank,1250.0
5338,2018,1,2018-01-31,5,2018-06-30,banco de credito del peru,1250.0
5339,2018,1,2018-01-31,5,2018-06-30,china intl capital corp,1180.0
5340,2018,1,2018-01-31,5,2018-06-30,australia dept of industry,1267.6429617865
5341,2018,1,2018-01-31,5,2018-06-30,capital economics,1265.0
5342,2018,1,2018-01-31,5,2018-06-30,ihs markit,1263.0
5343,2018,1,2018-01-31,5,2018-06-30,societe generale,1225.0
5344,2018,1,2018-01-31,8,2018-09-30,consensus mean,1289.4227089160593
5345,2018,1,2018-01-31,8,2018-09-30,high,1400.0
5346,2018,1,2018-01-31,8,2018-09-30,low,1200.0
5347,2018,1,2018-01-31,8,2018-09-30,ing bank,1400.0
5348,2018,1,2018-01-31,8,2018-09-30,bank of china international,1375.0
5349,2018,1,2018-01-31,8,2018-09-30,credit suisse,1375.0
5350,2018,1,2018-01-31,8,2018-09-30,macquarie,1400.0
5351,2018,1,2018-01-31,8,2018-09-30,standard chartered,1340.0
5352,2018,1,2018-01-31,8,2018-09-30,boa merrill lynch,1350.0
5353,2018,1,2018-01-31,8,2018-09-30,icbc standard bank,1325.0
5354,2018,1,2018-01-31,8,2018-09-30,investec,1330.0
5355,2018,1,2018-01-31,8,2018-09-30,bnp paribas,1290.0
5356,2018,1,2018-01-31,8,2018-09-30,td economics,1325.0
5357,2018,1,2018-01-31,8,2018-09-30,oxford economics,1315.0
5358,2018,1,2018-01-31,8,2018-09-30,moodys analytics,1243.0
5359,2018,1,2018-01-31,8,2018-09-30,cpm group,1280.0
5360,2018,1,2018-01-31,8,2018-09-30,rbc capital markets,1324.0
5361,2018,1,2018-01-31,8,2018-09-30,econ intelligence unit,1310.0
5362,2018,1,2018-01-31,8,2018-09-30,ubs,1300.0
5363,2018,1,2018-01-31,8,2018-09-30,bmo,1280.0
5364,2018,1,2018-01-31,8,2018-09-30,pezco economics,1269.4
5365,2018,1,2018-01-31,8,2018-09-30,commonwealth bank,1275.0
5366,2018,1,2018-01-31,8,2018-09-30,euromonitor international,1266.19127
5367,2018,1,2018-01-31,8,2018-09-30,deutsche bank,1280.0
5368,2018,1,2018-01-31,8,2018-09-30,abn amro,1250.0
5369,2018,1,2018-01-31,8,2018-09-30,cibc,1250.0
5370,2018,1,2018-01-31,8,2018-09-30,citigroup,1250.0
5371,2018,1,2018-01-31,8,2018-09-30,liberum capital,1250.0
5372,2018,1,2018-01-31,8,2018-09-30,morgan stanley,1260.0
5373,2018,1,2018-01-31,8,2018-09-30,scotiabank,1250.0
5374,2018,1,2018-01-31,8,2018-09-30,banco de credito del peru,1255.0
5375,2018,1,2018-01-31,8,2018-09-30,china intl capital corp,1200.0
5376,2018,1,2018-01-31,8,2018-09-30,australia dept of industry,1258.35812422995
5377,2018,1,2018-01-31,8,2018-09-30,capital economics,1240.0
5378,2018,1,2018-01-31,8,2018-09-30,ihs markit,1235.0
5379,2018,1,2018-01-31,8,2018-09-30,societe generale,1200.0
5380,2018,1,2018-01-31,11,2018-12-31,consensus mean,1287.8169760312994
5381,2018,1,2018-01-31,11,2018-12-31,high,1450.0
5382,2018,1,2018-01-31,11,2018-12-31,low,1175.0
5383,2018,1,2018-01-31,11,2018-12-31,ing bank,1450.0
5384,2018,1,2018-01-31,11,2018-12-31,bank of china international,1400.0
5385,2018,1,2018-01-31,11,2018-12-31,credit suisse,1375.0
5386,2018,1,2018-01-31,11,2018-12-31,macquarie,1375.0
5387,2018,1,2018-01-31,11,2018-12-31,standard chartered,1375.0
5388,2018,1,2018-01-31,11,2018-12-31,boa merrill lynch,1350.0
5389,2018,1,2018-01-31,11,2018-12-31,icbc standard bank,1350.0
5390,2018,1,2018-01-31,11,2018-12-31,investec,1330.0
5391,2018,1,2018-01-31,11,2018-12-31,bnp paribas,1325.0
5392,2018,1,2018-01-31,11,2018-12-31,td economics,1325.0
5393,2018,1,2018-01-31,11,2018-12-31,oxford economics,1318.0
5394,2018,1,2018-01-31,11,2018-12-31,moodys analytics,1303.0
5395,2018,1,2018-01-31,11,2018-12-31,cpm group,1283.0
5396,2018,1,2018-01-31,11,2018-12-31,rbc capital markets,1281.0
5397,2018,1,2018-01-31,11,2018-12-31,econ intelligence unit,1280.0
5398,2018,1,2018-01-31,11,2018-12-31,ubs,1280.0
5399,2018,1,2018-01-31,11,2018-12-31,bmo,1270.0
5400,2018,1,2018-01-31,11,2018-12-31,pezco economics,1268.58
5401,2018,1,2018-01-31,11,2018-12-31,commonwealth bank,1265.0
5402,2018,1,2018-01-31,11,2018-12-31,euromonitor international,1262.10922
5403,2018,1,2018-01-31,11,2018-12-31,deutsche bank,1260.0
5404,2018,1,2018-01-31,11,2018-12-31,abn amro,1250.0
5405,2018,1,2018-01-31,11,2018-12-31,cibc,1250.0
5406,2018,1,2018-01-31,11,2018-12-31,citigroup,1250.0
5407,2018,1,2018-01-31,11,2018-12-31,liberum capital,1250.0
5408,2018,1,2018-01-31,11,2018-12-31,morgan stanley,1250.0
5409,2018,1,2018-01-31,11,2018-12-31,scotiabank,1250.0
5410,2018,1,2018-01-31,11,2018-12-31,banco de credito del peru,1245.0
5411,2018,1,2018-01-31,11,2018-12-31,china intl capital corp,1230.0
5412,2018,1,2018-01-31,11,2018-12-31,australia dept of industry,1223.17929878766
5413,2018,1,2018-01-31,11,2018-12-31,capital economics,1215.0
5414,2018,1,2018-01-31,11,2018-12-31,ihs markit,1184.09169024522
5415,2018,1,2018-01-31,11,2018-12-31,societe generale,1175.0
5416,2018,1,2018-01-31,14,2019-03-31,consensus mean,1288.0040394243583
5417,2018,1,2018-01-31,14,2019-03-31,high,1400.0
5418,2018,1,2018-01-31,14,2019-03-31,low,1185.01723306651
5419,2018,1,2018-01-31,14,2019-03-31,ing bank,1400.0
5420,2018,1,2018-01-31,14,2019-03-31,credit suisse,1350.0
5421,2018,1,2018-01-31,14,2019-03-31,macquarie,1375.0
5422,2018,1,2018-01-31,14,2019-03-31,standard chartered,1320.0
5423,2018,1,2018-01-31,14,2019-03-31,boa merrill lynch,1300.0
5424,2018,1,2018-01-31,14,2019-03-31,investec,1340.0
5425,2018,1,2018-01-31,14,2019-03-31,td economics,1325.0
5426,2018,1,2018-01-31,14,2019-03-31,oxford economics,1320.0
5427,2018,1,2018-01-31,14,2019-03-31,moodys analytics,1354.0
5428,2018,1,2018-01-31,14,2019-03-31,cpm group,1334.0
5429,2018,1,2018-01-31,14,2019-03-31,rbc capital markets,1300.0
5430,2018,1,2018-01-31,14,2019-03-31,econ intelligence unit,1280.0
5431,2018,1,2018-01-31,14,2019-03-31,ubs,1310.0
5432,2018,1,2018-01-31,14,2019-03-31,bmo,1250.0
5433,2018,1,2018-01-31,14,2019-03-31,pezco economics,1268.77
5434,2018,1,2018-01-31,14,2019-03-31,commonwealth bank,1255.0
5435,2018,1,2018-01-31,14,2019-03-31,euromonitor international,1257.720806
5436,2018,1,2018-01-31,14,2019-03-31,deutsche bank,1266.29524862509
5437,2018,1,2018-01-31,14,2019-03-31,abn amro,1275.0
5438,2018,1,2018-01-31,14,2019-03-31,cibc,1225.0
5439,2018,1,2018-01-31,14,2019-03-31,citigroup,1350.0
5440,2018,1,2018-01-31,14,2019-03-31,liberum capital,1250.0
5441,2018,1,2018-01-31,14,2019-03-31,morgan stanley,1260.0
5442,2018,1,2018-01-31,14,2019-03-31,scotiabank,1300.0
5443,2018,1,2018-01-31,14,2019-03-31,banco de credito del peru,1260.0
5444,2018,1,2018-01-31,14,2019-03-31,australia dept of industry,1216.31385561479
5445,2018,1,2018-01-31,14,2019-03-31,capital economics,1225.0
5446,2018,1,2018-01-31,14,2019-03-31,ihs markit,1185.01723306651
5447,2018,1,2018-01-31,14,2019-03-31,societe generale,1200.0
5448,2018,1,2018-01-31,17,2019-06-30,consensus mean,1290.5955096514847
5449,2018,1,2018-01-31,17,2019-06-30,high,1404.0
5450,2018,1,2018-01-31,17,2019-06-30,low,1171.69007309974
5451,2018,1,2018-01-31,17,2019-06-30,ing bank,1400.0
5452,2018,1,2018-01-31,17,2019-06-30,credit suisse,1350.0
5453,2018,1,2018-01-31,17,2019-06-30,macquarie,1350.0
5454,2018,1,2018-01-31,17,2019-06-30,standard chartered,1320.0
5455,2018,1,2018-01-31,17,2019-06-30,boa merrill lynch,1300.0
5456,2018,1,2018-01-31,17,2019-06-30,investec,1340.0
5457,2018,1,2018-01-31,17,2019-06-30,td economics,1325.0
5458,2018,1,2018-01-31,17,2019-06-30,oxford economics,1322.0
5459,2018,1,2018-01-31,17,2019-06-30,moodys analytics,1404.0
5460,2018,1,2018-01-31,17,2019-06-30,cpm group,1363.0
5461,2018,1,2018-01-31,17,2019-06-30,rbc capital markets,1300.0
5462,2018,1,2018-01-31,17,2019-06-30,econ intelligence unit,1260.0
5463,2018,1,2018-01-31,17,2019-06-30,ubs,1310.0
5464,2018,1,2018-01-31,17,2019-06-30,bmo,1250.0
5465,2018,1,2018-01-31,17,2019-06-30,pezco economics,1270.24
5466,2018,1,2018-01-31,17,2019-06-30,commonwealth bank,1250.0
5467,2018,1,2018-01-31,17,2019-06-30,euromonitor international,1255.692502
5468,2018,1,2018-01-31,17,2019-06-30,deutsche bank,1266.29524862509
